docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기연천군,경기오산시,인천옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울진군,경상의령군,경상의성군,경상진주시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,광주광산구,광주남구,광주동구,광주북구,광주서구,대구달서구,대구수성구,대구달성군,대구북구,대구서구,대구중구,대전대덕구,대전동구,대전서구,대전유성구,대전중구,부산강서구,부산금정구,부산기장군,부산남구,부산동구,부산동래구,부산부산진구,부산북구,부산사상구,부산사하구,부산서구,부산수영구,부산연제구,부산영도구,부산중구,부산해운대구,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산남구,울산동구,울산북구,울산울주군,울산중구,인천계양구,인천남동구,인천동구,인천부평구,인천서구,인천연수구,인천중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
경기성남시,,,,,,,,,,,,,,,,,,,,,,3.3146964850625486e-05,1.8746324025968918e-05,4.5117777012218e-05,2.9132341261072882e-05,2.2283094067018087e-05,,2.1724794747031017e-05,,,0.999,2.3184292493961093e-05,,,,2.5571079894474713e-05,,1.5342586479211495e-05,,,,1.9108698391013536e-05,2.3943894087071768e-05,,,,,,4.029072733907315e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0999950308509156e-05,5.156720328173367e-05,1.9880294966403417e-05,1.6494248039467138e-05,2.6949723599027294e-05,4.15284802661132e-05,2.0091760039947084e-05,2.1800472335078095e-05,1.9521031071785903e-05,1.818301430376557e-05,2.814743511611175e-05,2.4084410602066008e-05,1.9193711328199005e-05,2.0083122820656773e-05,4.408701295898869e-05,2.963040453873375e-05,2.4540138142336744e-05,5.886560054250233e-05,1.8226508143625144e-05,1.987984939896427e-05,2.5058260033791967e-05,1.8355760740303772e-05,2.339547609389635e-05,2.5802334176238996e-05,2.604122250301486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기수원시,,,,,,,,,,,,,,,,,,,,,,4.4723107365273395e-05,2.7027340273588936e-05,2.508072535378728e-05,,6.84044774900683e-05,,,,,3.1149178828984135e-05,0.999,3.1198613624640387e-05,4.3032019397932056e-05,,5.647164819980345e-05,,,,3.470326043902499e-05,,3.3787631348576995e-05,0.00010735027238803926,,,,,,,3.2117099974872535e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.626421969144848e-05,2.3238327236293943e-05,,2.0363271518121447e-05,3.138413201794225e-05,2.3434191436934375e-05,2.634168134764623e-05,3.308182692759752e-05,,,2.0845974421419944e-05,2.6209897634056202e-05,2.0822595563757888e-05,,3.134416265609237e-05,2.1741157975945538e-05,,2.5276526471976044e-05,2.3421642708226468e-05,2.3568337624283574e-05,2.3818857132346e-05,,2.0938140717021045e-05,2.1765046393706503e-05,,,,,,,,2.1094635840593087e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기시흥시,,,,,,,,,,,,,,,,,,,,,,2.7617467267157984e-05,3.8871961265487e-05,,,3.997844265330413e-05,1.7432034748512873e-05,,,3.2862712109419586e-05,,2.354167225109335e-05,0.999,4.997550612188292e-05,,3.6069327717481214e-05,,,,,2.8917880024544364e-05,,3.1402784674777474e-05,,,,,,,2.3489227985588343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.797494861056969e-05,,,2.444638518762667e-05,2.7830553232282217e-05,1.567559984901616e-05,3.202346674144146e-05,4.0106064111629456e-05,,,1.5799051530323417e-05,2.4981783294916197e-05,2.119770038760752e-05,1.894048377204478e-05,2.0374134059141146e-05,1.637865356866709e-05,1.5827816361680658e-05,1.551153754842292e-05,2.9280933471564763e-05,2.6061588336657228e-05,2.089091563160598e-05,1.750403335456167e-05,1.791260887067804e-05,1.7806750169076372e-05,,,,,,,2.5275609342053077e-05,4.579787415724349e-05,2.656839643797848e-05,2.9212440971294342e-05,2.1699952590098507e-05,4.029856233670049e-05,2.4463139255869788e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안산시,,,,,,,,,,,,,,,,,,,,,,3.669675193761031e-05,3.5278811777536186e-05,,,6.685522820480748e-05,,,,2.921196649429448e-05,,4.770066721448028e-05,7.341552593963703e-05,0.999,,5.044080993297108e-05,,,,2.621114615252228e-05,2.8535762433261e-05,,5.842649245164592e-05,,,,,,,6.139071839071236e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3294865003889908e-05,,,2.514275731798347e-05,3.198658663384913e-05,,3.1851007407454265e-05,3.989610522374085e-05,,,,2.8004592127117634e-05,2.3508434086492628e-05,,2.663824894842712e-05,,,,2.9006366669431407e-05,2.743790922910964e-05,2.4502698793011232e-05,,,,,,,,,,2.467559896014824e-05,3.54614902741014e-05,2.630120861157578e-05,2.7098053269940732e-05,,3.596462100185313e-05,2.5065575512395994e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안성시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,0.00018011446962013704,,0.00016480481612434313,,,,,0.00028767737679392014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019633895919635218,0.0001710643782652481,,,,,
경기안양시,,,,,,,,,,,,,,,,,,,,,,6.434298268806802e-05,2.728560795416956e-05,1.2365777145461496e-05,1.2188229477642225e-05,8.973313750543829e-05,,,,1.6046691772289803e-05,1.823809928718091e-05,2.997838377952605e-05,2.537545194914268e-05,2.4156114329087742e-05,,0.999,,,,1.1440640715480028e-05,1.1764214445727942e-05,1.1816156178503425e-05,6.0569737839007044e-05,,,,,,1.1760385806923825e-05,1.397232622499496e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0537426158028757e-05,1.5481961386776947e-05,1.1826372331107079e-05,1.6905554073865654e-05,3.508344675642214e-05,1.6760995608011963e-05,2.6203950616683403e-05,4.2287848005320814e-05,1.0943659924910774e-05,,1.5409115833708823e-05,2.498508358639917e-05,1.7242280907200653e-05,1.607428227324322e-05,2.690970216571173e-05,1.6344203724136422e-05,1.475527073197968e-05,1.7368977553818486e-05,2.124454684275935e-05,2.1342915945442058e-05,2.047458695923048e-05,1.4247357155909097e-05,1.651149428924893e-05,1.715894377246687e-05,1.2436467081298415e-05,,,,,,1.3286312196343828e-05,1.6115659819241884e-05,1.1549539139890856e-05,1.376149746166259e-05,1.1146624121600152e-05,1.3694928411158942e-05,1.0875058067777615e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양주시,,,,,,,,,,,,,,,,,,,,,2.9056357954998817e-05,,,,3.576885247020299e-05,,,3.589800731423584e-05,6.071928235995305e-05,,,,,,,,0.999,,,,,,,0.00015026873999037353,,3.41461060160761e-05,,4.403665727530388e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6983463778633023e-05,2.754053909907542e-05,4.938678458107008e-05,,,2.9097375753541247e-05,,,5.5070402854156134e-05,6.197920679614118e-05,3.4277951118567454e-05,,2.927147101605675e-05,3.235770506293014e-05,,3.2567393268794335e-05,3.664168451308451e-05,2.629934149120255e-05,,,2.8410333903476517e-05,3.535083553154324e-05,3.308979797294545e-05,3.216767999508159e-05,3.961402988255703e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기양평군,,,,,,,,,,,,,,,,,,,,,,,,0.00023231061726254064,,,,0.00017829752844235013,,,0.00016804516120173406,,,,,,,0.999,,,,,,,0.0002130407048050289,,,,0.00020830598828834693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기연천군,,,,,,,,,,,,0.00034764192472528987,,,,,,,,,,,,,,,,,0.00035072042471379295,,,,,,,,,,0.999,,,,,,,,,0.00030163765056091867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기오산시,,,,,,,,,,,,,,,,,,,,,,,,,,8.959377719233612e-05,,,,,,0.0001318128111044646,,8.981329461786563e-05,0.00010016204933013281,8.185777541997968e-05,,,,0.999,,0.00016525484688898577,0.00010072313387859666,,,,0.00013448865055657922,,,0.00010629366101106032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천옹진군,,,,,,,,,,,,,,,,,,,,,1.960398276449179e-05,,2.5489744173661163e-05,,,1.8575778809505328e-05,2.601295702267871e-05,,,3.9906334146676204e-05,,,3.168015441626725e-05,2.1280391115403298e-05,,1.8319264469062388e-05,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.358167473263032e-05,1.8576183429915242e-05,,2.284526765026081e-05,2.221732131059881e-05,,,,1.87930109010608e-05,1.909122663146606e-05,1.718213139856761e-05,,,,,2.3940970265228443e-05,2.1197679600529935e-05,1.692217804705837e-05,,,,,,,,,,3.8241416578120125e-05,6.382328603018096e-05,0.00015354560077526048,5.092025716261591e-05,4.4202246051360935e-05,0.0001024063544251244,0.0001416445880922756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기용인시,,,,,,,,,,,,,,,,,,,,,,7.24943362929809e-05,,9.978331456314154e-05,,7.590564043298637e-05,,,,,8.504150918669802e-05,0.00011191926396134232,,,7.99252959166348e-05,7.373022669300016e-05,,,,0.0001441165847887756,,0.999,8.679831858197076e-05,,9.592957046670333e-05,,7.435593911576734e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기의왕시,,,,,,,,,,,,,,,,,,,,,,4.424169574585348e-05,2.41658860306527e-05,1.5844635552784906e-05,,0.00012236840083175486,,,,1.657443045136189e-05,2.1568819273382016e-05,7.197505155385864e-05,2.790261981694081e-05,3.533913556758098e-05,,7.649917932436376e-05,,,,1.7779548213645802e-05,,1.756883838719053e-05,0.999,,,,,,1.3755308274269657e-05,2.0924392745074447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0666666210104774e-05,1.704466645948917e-05,,1.674633224761138e-05,2.8317099761803405e-05,1.7747486020523155e-05,2.3180602465335126e-05,3.180805389207713e-05,,,1.6045167155994724e-05,2.2431864621514077e-05,1.6960821115637056e-05,1.6105505768592706e-05,2.5660029509912487e-05,1.6849000100844294e-05,1.533274963745454e-05,1.8805233140640735e-05,1.9955414982976562e-05,1.9935258156362672e-05,1.955525185297734e-05,1.4609648905265894e-05,1.6608771273425498e-05,1.72362398605465e-05,,,,,,,1.4106657520480656e-05,1.7367542566225182e-05,,1.4727799953093087e-05,,1.5688195052397996e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기의정부시,,,,,,,,,,,,,,,,,,,,,2.295972331016876e-05,,,,3.102347628722511e-05,,,2.8476949681947292e-05,3.0198028146608922e-05,,,,,,,,0.0001048254907761009,,,,,,,0.999,,2.496995081649643e-05,,2.4626166223459823e-05,2.056838595342481e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2818072009296577e-05,2.2940109690659703e-05,5.1169038436113014e-05,2.1253723948916194e-05,1.8821938543541832e-05,2.4809720091986645e-05,1.8753528403042206e-05,,5.883363688649422e-05,7.173248987950673e-05,3.0794942834640754e-05,2.121616910347266e-05,2.5110417812216792e-05,2.8571072087650886e-05,1.9812491719242004e-05,2.8863680024073935e-05,3.374829537834577e-05,2.1855810653191056e-05,1.956968805346692e-05,2.1182286868241477e-05,2.4428728374327317e-05,3.178478401024867e-05,2.9590848923587686e-05,2.8548035258593078e-05,3.614231981371263e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기이천시,,,,,,,,,,,,,,,,,,,,,,,,0.00033651002564155283,,,,,,,,,,,,,,0.00031471895570412664,,,,0.00034877101865432174,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기파주시,,,,,,,,,,,,,,,,,,,,3.697868278032403e-05,8.444758667527378e-05,,,,,,5.578073421169202e-05,,3.235320341334285e-05,3.368808333544279e-05,,,,,,,4.039096680212017e-05,,,,,,,4.234113461419438e-05,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.740659873417992e-05,3.9566685417768414e-05,,,3.077426460829867e-05,,3.5203760354640403e-05,3.7093525102397516e-05,3.0849658254037604e-05,3.0773013815636045e-05,3.865550151515225e-05,3.898880042625463e-05,,,3.360407130089602e-05,,3.387797840260347e-05,3.406408354194139e-05,3.2219188642636435e-05,4.349405692057494e-05,3.495086979118894e-05,3.275329821919213e-05,,,,,,,3.8488427591477845e-05,,,3.3697271728657044e-05,3.755855380007711e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기평택시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000270337945110932,,,,,0.00022726488433512891,,0.00014407963767307437,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000164737988508472,,,,,,,,0.00019357954437239337,,,,,
경기포천시,,,,,,,,,,,,8.564307871823578e-05,,,,,,,9.071213937047535e-05,,,,,,,,,8.827076819211104e-05,0.0002068700089979745,,,,,,,,0.0001394406645276275,,0.00010211002664647358,,,,,0.0001117824555515468,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.596094684733629e-05,8.920991114822046e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기하남시,,,,,,,,,,,,,,,,,,,,,,2.2870714806580208e-05,,3.8283126529328714e-05,5.54492465638544e-05,,,4.9972705922989086e-05,,,4.61880247725842e-05,,,,,1.890233019583407e-05,,2.180211398586337e-05,,,,,1.750503654848407e-05,1.970957562911835e-05,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.589911736950536e-05,6.632865157148277e-05,2.6765344224055288e-05,,2.2213281562938382e-05,4.599774955722106e-05,1.8346078560316134e-05,1.836338147216755e-05,2.8367976568032686e-05,2.6076415751928868e-05,3.378768291169689e-05,2.1954378628409116e-05,1.9787702179376136e-05,2.1566509387633033e-05,3.1195295212059024e-05,3.374876583567059e-05,2.951907121572568e-05,5.370396595843969e-05,1.7435826828227797e-05,1.9095463067718352e-05,2.4424341817167573e-05,2.0541255143924026e-05,2.547897039705677e-05,2.7759053569981824e-05,4.096084625462997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기화성시,,,,,,,,,,,,,,,,,,,,,,6.712770306599812e-05,,,,9.640830293360188e-05,,,,,,9.938270165752363e-05,9.632548507435873e-05,0.00017137381459138236,,8.144518990121765e-05,,,,8.659533524360158e-05,,,9.657139481837093e-05,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.779475182058094e-05,,,,,,,,,,,,,,,,,,,,,,,,6.594595796503143e-05,,,,7.102936292833402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상거제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,0.00037406306377096653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006259369362290356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상거창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,0.00029820535626898416,,,,,,,,,,,,,,,,,,,,,,,,0.0003635206422696951,0.00033827400146132255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,,8.830774064976626e-05,,,,,,,,,0.00010813387489565636,,,,,,,,,,,,,,0.00011378404350353513,0.00020123986794544897,7.46972159597679e-05,0.00013271362176993108,0.00012212941979403225,0.00015899421548186326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상경주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,,,,,,,0.0004193081940779293,,,,,,,,,,,,,0.0005806918059220709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상고령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,0.00020095804133843774,,,,,,,,,,,,,0.0001497442306508629,,,,,,,,,,0.0002191305396581394,,,,,,0.00016069726178545552,,0.0002694699265671054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상고성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020222871055810795,,,,,0.999,,,,,,,,,0.0002482326176414079,,,,,,,,,,,,,,,0.0001950470288204527,,,,,,0.00035449164298003376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상구미시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.00020271960806656004,0.0002395935373934062,,,,,,,,,0.00021780264719815858,,,,,,,,,,,,,,,,,0.0003398842073418759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상군위군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004011804156049227,0.999,,,,,,,,,,,,,,,,,,,,,0.0005988195843950767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상김천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002637381071041821,,0.999,,,,,,,,0.00018094617102271018,0.0001905643992224239,,,,,,,,,,,,,,,,,0.00018069212474130746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018405919790937718,,,,,,,,,,,,
경상김해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,5.281510198862895e-05,,,,,,,,,,,,4.0963317363973847e-05,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011132355847357262,5.112430506366931e-05,3.137879392670107e-05,4.61800682086126e-05,5.191787653521227e-05,5.2961958082165615e-05,5.703801984058211e-05,9.640556838537426e-05,7.542621185477199e-05,5.96745246823783e-05,4.971201780211422e-05,4.230498544435736e-05,5.175236060065486e-05,4.238232583688576e-05,5.0242145367807545e-05,3.639686054253848e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상남해군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,0.00024670514084396854,,,,,,,,,,,,,,,,,,,,,,,0.00020897484446064205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002811066354654081,,,,,,,,,,,,,,,0.0002632133792299829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상문경시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,0.0005597049707470937,,,,,,,,0.0004402950292529081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상밀양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,,,,,,,,,,,,,,0.00030569173601130764,0.00024601386334164183,0.000448294400647052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
