docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기연천군,경기오산시,인천옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울진군,경상의령군,경상의성군,경상진주시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,광주광산구,광주남구,광주동구,광주북구,광주서구,대구달서구,대구수성구,대구달성군,대구북구,대구서구,대구중구,대전대덕구,대전동구,대전서구,대전유성구,대전중구,부산강서구,부산금정구,부산기장군,부산남구,부산동구,부산동래구,부산부산진구,부산북구,부산사상구,부산사하구,부산서구,부산수영구,부산연제구,부산영도구,부산중구,부산해운대구,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산남구,울산동구,울산북구,울산울주군,울산중구,인천계양구,인천남동구,인천동구,인천부평구,인천서구,인천연수구,인천중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
경기의정부시,,,,,,,,,,,,7.651174886737086e-06,6.251110896014449e-06,,,5.245672381850495e-06,5.4934497235040175e-06,,9.170089889479654e-06,8.232853194764166e-06,1.618460072567549e-05,1.1426661337400638e-05,1.2169089772523249e-05,9.715610507536023e-06,2.1868842670626648e-05,9.241472582967336e-06,1.2689157996162364e-05,2.007376370617425e-05,2.1286973786792697e-05,1.1275828571835629e-05,1.1803181752784501e-05,8.177073112855073e-06,8.841725801579256e-06,7.69713814709244e-06,,1.010583376388492e-05,7.389282053467837e-05,8.153209946727436e-06,9.885783896259175e-06,6.030561210599159e-06,8.287466424462506e-06,6.82033498179156e-06,8.958891749281942e-06,0.999,6.324011167604106e-06,1.7601635640171787e-05,,1.735929751184286e-05,1.4498916634606686e-05,6.325670786193331e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6084748923634243e-05,1.6170774836040364e-05,3.606970543231449e-05,1.4982020096670198e-05,1.3267823662121804e-05,1.748868696630741e-05,1.3219600484750869e-05,1.166921700975794e-05,4.1472578279092674e-05,5.056514366809419e-05,2.1707746535774717e-05,1.4955547208882878e-05,1.770065261046177e-05,2.014011178603016e-05,1.396607718328496e-05,2.0346374838776684e-05,2.37896022740298e-05,1.5406438665626153e-05,1.3794921793813884e-05,1.4931663190704522e-05,1.722012106301647e-05,2.240549815902499e-05,2.085896543665843e-05,2.0123872832483143e-05,2.5477180520966367e-05,,,,,,1.1546399596971351e-05,9.502573550179526e-06,8.750293329778393e-06,1.0547614033676582e-05,1.0380646725310978e-05,8.244197161654017e-06,8.473296451651579e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기이천시,,,,,,,,,1.6194962345626135e-05,,,,9.693154879662426e-06,,,1.1385075705387086e-05,,1.297093155964891e-05,1.1246352573972778e-05,,9.600204258087655e-06,1.600351083383911e-05,1.2506859690139237e-05,3.085707667255591e-05,1.5580575152031314e-05,1.5226182842071766e-05,9.371265443847276e-06,1.5645562031371397e-05,,1.0700182468013991e-05,2.1479187751391395e-05,1.818690378493445e-05,1.208259011763903e-05,1.3163763556393845e-05,2.0893069711871446e-05,1.5406084551860076e-05,1.0490111146193157e-05,2.885889336567152e-05,,1.9740027167156854e-05,9.459515327750208e-06,3.1981377206411876e-05,1.6374286520358965e-05,1.112639775269433e-05,0.999,,1.6124788162701225e-05,9.687020382375401e-06,1.9731910563676856e-05,1.2717639429204776e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5884124969385344e-05,1.754622351471541e-05,1.2778882721589781e-05,1.1511104440887937e-05,1.4301014680701607e-05,1.6204182007998126e-05,1.274677504894784e-05,1.3527628901303631e-05,1.2908544623412333e-05,1.2506169063533443e-05,1.4377709881158749e-05,1.3527773992447529e-05,1.2255664506772647e-05,1.2483285424427656e-05,1.628332778682082e-05,1.4563346376805242e-05,1.3664268049989279e-05,1.756152373346445e-05,1.2140058315529145e-05,1.2533359817373362e-05,1.3622887049553268e-05,1.2022247137293907e-05,1.3291595584332329e-05,1.3789679434667134e-05,1.4564298370294724e-05,,,,,,1.0107254836516398e-05,1.0557790465343655e-05,9.389574110499684e-06,1.0112338243502025e-05,9.381704570585535e-06,1.003882632844783e-05,9.165722684913434e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1603264377181928e-05,,,,,,,,,1.0407549912133427e-05,,,,1.5944664093596556e-05,1.0171343840544366e-05,1.2364502267628607e-05,1.4786735081438753e-05,1.1903633728253672e-05,,,1.2983957071468983e-05,,
경기파주시,,,,,,,,,,,,8.387896082509785e-06,,,,,,,8.252018523479076e-06,2.074145053347443e-05,4.7366896546906614e-05,1.298106290291935e-05,1.658130234731836e-05,9.413789183155616e-06,1.4865641291058718e-05,1.1498934641276087e-05,3.12875757702302e-05,1.3064949540931076e-05,1.8147005727157668e-05,1.889574375108469e-05,1.1309564292358967e-05,9.762103383480957e-06,1.2613842587289863e-05,1.0393236157788702e-05,,1.2243844578794267e-05,2.2655410548348426e-05,7.71620066991002e-06,1.1726017090985532e-05,7.329361714088477e-06,1.4392117180842495e-05,7.696250160723886e-06,1.0870102533313258e-05,2.374926533615698e-05,,0.999,,1.33761291852932e-05,1.172463084415111e-05,8.537203896606952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.489147207197987e-05,1.3461270276985536e-05,2.0981469834381196e-05,2.2193068726689683e-05,1.5328233600402625e-05,1.4703161251157041e-05,1.726137436719931e-05,1.4855032504229926e-05,1.974589139169072e-05,2.080586592535269e-05,1.730366288198828e-05,1.7260672793963357e-05,2.1681983030228167e-05,2.1868931357148272e-05,1.4053625499868076e-05,1.6954725523015676e-05,1.8848621156991223e-05,1.3466709120601409e-05,1.900225644558661e-05,1.9106643358569262e-05,1.8071836453176898e-05,2.43959428051407e-05,1.9604044340421445e-05,1.837142006537305e-05,1.647004897060898e-05,,,,,,2.1588270781365426e-05,1.546973583638386e-05,1.5794369169899157e-05,1.8900897547515676e-05,2.106670187202139e-05,1.3459947877582981e-05,1.5452566160847568e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기평택시,,,,,,,,,,,,,,,,,,,,,,1.4810098216075173e-05,1.2644513934612342e-05,1.5079883024282013e-05,1.1017824511712951e-05,1.678923632262688e-05,,1.0225266953453723e-05,,1.1358435777403976e-05,1.4464617707738123e-05,2.0604274021427485e-05,1.44379812947483e-05,1.7666773208155187e-05,4.9359683100389994e-05,1.5786843643911462e-05,,1.140274937829334e-05,,4.149518361555054e-05,1.1218960138314417e-05,2.630679630949956e-05,1.789853996548995e-05,,1.711203480858897e-05,,0.999,,1.1998969858663147e-05,2.1728140141042525e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732887641545835e-06,,9.933452784395909e-06,1.0136937325344776e-05,,,,,,,,,,,,,,,,,,1.2576587572180443e-05,1.233545313405046e-05,1.0191213805547087e-05,1.1123388233457525e-05,1.320613581716695e-05,1.2136398644388357e-05,1.2424276279728069e-05,1.3564131162486968e-05,1.0001761095099679e-05,9.782938574782141e-06,1.1343696783789055e-05,1.2332031832802246e-05,1.1174254230624695e-05,1.0999282933733865e-05,1.3395093358050867e-05,1.155507344077764e-05,1.1030625047715293e-05,1.2705217342263823e-05,1.1848403915518654e-05,1.1824851160677002e-05,1.1870886322777905e-05,1.0572318809597089e-05,1.123875644731429e-05,1.1465071707057e-05,1.0798597188820475e-05,,,,,,1.0619042024783042e-05,1.201279616127864e-05,1.0827406634014365e-05,1.0962600162230527e-05,1.0108275716559944e-05,1.215681085665998e-05,1.0645215382961246e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2158102456670636e-05,1.1695624767486322e-05,,,,,,,1.166336730125875e-05,,3.007870354284588e-05,,1.770866322161541e-05,,1.4280384259768878e-05,,1.5494509439915553e-05,2.2707213099083956e-05,3.534474215603864e-05,1.1279635354581694e-05,1.2879500135120111e-05,1.0213513081708471e-05,,1.2457365721744536e-05
경기포천시,,,,,,9.175873654524489e-06,,,,,,2.260997732388328e-05,1.4440836537883674e-05,,,1.0439227843209995e-05,1.3350792952820694e-05,,2.3948221442565597e-05,1.0382463095114783e-05,1.4704795359891079e-05,1.220062936592388e-05,1.2233275610875061e-05,1.2597594287287883e-05,1.976841417132756e-05,1.0540377078746212e-05,1.2736971739002063e-05,2.330369362072486e-05,5.461417644529167e-05,1.1624048262586289e-05,1.3525010350085474e-05,9.904967258551958e-06,1.0014471079240616e-05,9.195666394206893e-06,,1.1194520555896133e-05,3.681266846290481e-05,1.3051934470205529e-05,2.695729090512364e-05,,9.553282305067715e-06,9.145937307098528e-06,1.0416517548541524e-05,2.9510835236827035e-05,9.360038076719861e-06,1.6853210940193423e-05,,0.999,1.6980766987795537e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5240529187140119e-05,1.6340765842488272e-05,2.0823884644676327e-05,1.3672791557910225e-05,1.3111301394198097e-05,1.6401414669642388e-05,1.2857055003541131e-05,1.2036727014163489e-05,2.2693895269133622e-05,2.3551629604102783e-05,1.7530552354361265e-05,1.3902808512645919e-05,1.4959396923148026e-05,1.597030219159727e-05,1.3980067542990301e-05,1.6980591091742257e-05,1.7878320938048544e-05,1.5586513381626327e-05,1.310691792337862e-05,1.3729564185575388e-05,1.504491909410425e-05,1.667247099571504e-05,1.6505097810933163e-05,1.6422255097545125e-05,2.0098257518388127e-05,,,,,,1.1833243886858591e-05,1.0439715123411818e-05,9.924821385347855e-06,1.1177572075817561e-05,1.1151388456648994e-05,9.5028457858002e-06,9.723896867202124e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기하남시,,,,,,,,,5.731991228223769e-06,,,5.554838010844031e-06,6.39381882470649e-06,,,6.112712581105627e-06,,5.552498686904719e-06,9.097561611345395e-06,5.560764164936265e-06,9.234399879434744e-06,1.6105546246350137e-05,1.1962146112637484e-05,2.6958959087521907e-05,3.9047332469140354e-05,1.1965362733556038e-05,8.44541170889735e-06,3.519075521270518e-05,8.853291060397534e-06,9.472196124775752e-06,3.2525584586818214e-05,1.1889194007812464e-05,9.356096164152762e-06,8.995528099894646e-06,6.373971268897233e-06,1.3311011733013126e-05,1.2149646950496552e-05,1.5353038067987863e-05,5.9932513095414965e-06,8.409718801939757e-06,7.270539240172814e-06,1.114870008679321e-05,1.2327038225956326e-05,1.3879473574624406e-05,1.0736052506257788e-05,8.318393606476477e-06,6.1519360707618495e-06,9.561926237498858e-06,0.999,7.455849920185192e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5280140996352745e-05,4.670860418561155e-05,1.8848142388447702e-05,1.1736964101774017e-05,1.5642582075841788e-05,3.239159287267715e-05,1.291929960174802e-05,1.293148430386058e-05,1.9976715305827543e-05,1.836299929335445e-05,2.3793269877808273e-05,1.5460262755232832e-05,1.3934490253328413e-05,1.5187125424472248e-05,2.1967711720221768e-05,2.376586449179323e-05,2.0787315597035392e-05,3.7818306715416326e-05,1.2278300774603748e-05,1.3447015807486906e-05,1.719960963178461e-05,1.4465141884562452e-05,1.794227856494979e-05,1.954791202667718e-05,2.884460801608952e-05,,,,,,8.95337210830261e-06,8.608074685591947e-06,7.406111784884046e-06,8.642297908645889e-06,7.929689715212192e-06,7.63300987641924e-06,7.1431690512228604e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기화성시,,,,,,,,,,,,,,,,,,,,8.397002559651541e-06,1.112654650177287e-05,1.9661207204823876e-05,1.8318434210832562e-05,1.2780579852092548e-05,1.1145570591178282e-05,2.8237278108255383e-05,1.2056685973449782e-05,9.631390507683297e-06,,1.6479825687569294e-05,1.4501298194223551e-05,2.9108457471614396e-05,2.8213021370478452e-05,5.0194121417345695e-05,1.2651356673378186e-05,2.385469309011966e-05,8.416337959099578e-06,8.582420074832006e-06,,2.5363132528484095e-05,1.7611961855258955e-05,1.7284341521779114e-05,2.8285046513748373e-05,9.133971385737354e-06,1.0437527088946493e-05,9.136325463316276e-06,1.6803742759507774e-05,,1.124638060252629e-05,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4209867664211877e-05,1.270269001254079e-05,1.1004829267194503e-05,1.4595890020737548e-05,1.7425407743022228e-05,1.305050720251065e-05,1.715539771421855e-05,1.985658084611589e-05,1.050743265453399e-05,1.0277313014649658e-05,1.2523430441364823e-05,1.5820588727352233e-05,1.390910330837447e-05,1.3204965271490486e-05,1.5745672987251128e-05,1.28711505916185e-05,1.2311500503606475e-05,1.3397216244987986e-05,1.6107111372121835e-05,1.551378409185078e-05,1.4433207991232194e-05,1.250109220176282e-05,1.3104253638141443e-05,1.3249429709569703e-05,1.1234383087091852e-05,,,,,,1.4693972511805435e-05,1.931508281456211e-05,1.62520927849773e-05,1.5868486452626744e-05,1.38544418203416e-05,2.0803974490049026e-05,1.583165619730978e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.974210112359922e-06,,1.1883226729073109e-05,,9.923532949974625e-06,,,,,8.661186714350163e-06,1.0965202756823508e-05,,,,8.239935620739494e-06,8.361534569749926e-06
경상거제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,,,5.839047405760038e-05,,,,3.7149167349497933e-05,2.5502100768924788e-05,,2.420385969050249e-05,,3.2362520770991535e-05,,,,,2.6928721162483497e-05,,,,,,,,2.881334214836489e-05,,2.962152308542428e-05,2.2740611885480156e-05,4.0574295460023026e-05,,,,9.770746693919408e-05,,,3.559609944564549e-05,,,,,,,,,,,,,,,,,,,3.4475897084982814e-05,2.8890161137718748e-05,2.496096975325486e-05,3.341226359880979e-05,3.469518453360672e-05,3.0664257502492666e-05,3.377439926123537e-05,3.492515563385678e-05,3.7548983603582216e-05,4.174920895272189e-05,3.8677694184816796e-05,3.170229654057664e-05,3.1982559588988394e-05,3.6200740225963294e-05,3.77075676510925e-05,2.9042477982168762e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상거창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,,,4.924606877350555e-05,,2.5549961394603303e-05,,2.9562523547046576e-05,,,,,,,5.230219347291408e-05,,3.734696164391651e-05,,,,,,,,,,3.0757248116206865e-05,,2.6823959365304e-05,2.8832288774288862e-05,,2.1255493775566932e-05,,2.8267859934987607e-05,,,2.254338710178375e-05,2.462822285737269e-05,6.375783185543366e-05,5.932982724605433e-05,,,,,,2.7126716398515774e-05,2.3390196260478035e-05,3.304433122464504e-05,2.4555792700225716e-05,2.5559759424111758e-05,2.4039466634035816e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.209785096455638e-05,,2.354883043108802e-05,,,,2.8440863250632512e-05,,,,3.769240457958503e-05,,,,,,,,,,2.2336974773893616e-05,,2.769538139982985e-05,,4.485941285880323e-05,,2.1838434301716267e-05,,,3.502632431558359e-05,,,,,,,,,2.8907188238194532e-05,,,,,,,,,2.8585211810558427e-05,,2.105103257456227e-05,,,,,,,,,,
경상경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,2.4071400945786053e-05,2.3627348448697026e-05,,2.1728730119798858e-05,2.153609341587599e-05,1.584063266307696e-05,1.555209692205406e-05,,,2.9457253760236314e-05,,,,,2.4706223308883016e-05,,1.7334416509355035e-05,,,,4.345907584241447e-05,,,,1.4870757567470723e-05,1.789820493749314e-05,,2.7371919016511233e-05,1.648322378725879e-05,5.321615337054744e-05,1.4291670449119244e-05,2.924763258475016e-05,,1.7750198009208237e-05,,1.5362813953142554e-05,,1.7722131760556354e-05,,,,,,5.599678284023464e-05,9.903660335105504e-05,3.6760899437883636e-05,6.531263637120592e-05,6.010381058744675e-05,7.824616073619108e-05,,,,,,1.4717611222936754e-05,1.4601600813206984e-05,,,,1.3921227142440774e-05,,1.4346211075803872e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715635749761625e-05,1.4974183811685825e-05,1.7029235852048245e-05,1.877461752019967e-05,1.7494084367809765e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상경주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2306107541394726e-05,0.999,,,,2.5444764034348784e-05,,,,,3.17248072834463e-05,,,,,,,3.063193729690077e-05,2.9162755622951362e-05,,,6.407630354881343e-05,,,,,2.5418959980913846e-05,,2.4773452496038548e-05,,3.698825503321554e-05,2.792737984529531e-05,2.4427129839540332e-05,,8.873803314622555e-05,,,,,,,,,,2.9625911932479826e-05,3.45461393078192e-05,2.5597191267780896e-05,3.181002042410438e-05,3.071862241554517e-05,3.304671956803069e-05,,,,,,2.468505583807414e-05,2.6724130368929736e-05,2.7344359065520594e-05,,,2.5155250479681798e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.194416865541747e-05,4.3713605476615215e-05,5.70542277402387e-05,5.024594396079201e-05,5.616876782988663e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상고령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.304638349271563e-05,3.112058663419297e-05,,0.999,,3.124044252660882e-05,2.169558110301841e-05,2.8915240668121154e-05,,,,2.7593906840943997e-05,,,2.8109233397747325e-05,,6.429615830219947e-05,,,,,,2.074875633280361e-05,,,,3.087117845026352e-05,,2.2249457895306768e-05,4.79103931081527e-05,2.227685893780696e-05,3.191027181498532e-05,,4.2685839465330015e-05,,,,2.6616706133494417e-05,2.5817339489494422e-05,7.011041594985552e-05,,,,,,5.1414795415362014e-05,3.820175273936704e-05,8.621641085295904e-05,4.088611913435349e-05,4.432954882969274e-05,3.981861161495995e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2143974635662566e-05,,,,,,,,,,,,,,2.052056704588257e-05,,,,,1.8247599103193114e-05,,,,,,,,,,,,,,,,,,2.1005870085527047e-05,,,,,,,,,,,,
경상고성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.808612127900387e-05,,,,,0.999,,,,2.8716544576362392e-05,4.026710755759339e-05,,2.3993479582044994e-05,,7.129981640060117e-05,2.6462366474452894e-05,,,,,,,,,,,,4.3127941123084854e-05,,5.602332794343155e-05,2.5860794822005094e-05,3.962743370356742e-05,,,,0.00010182057982620128,,3.1882801826319416e-05,4.9501416206833395e-05,,2.504829188044073e-05,,,,,,,,,,,,,,,,,2.5807932706923017e-05,,,2.3591319814565853e-05,2.4384062507014117e-05,2.288426338287538e-05,2.4238957031136923e-05,2.5748538992236075e-05,2.640437808755284e-05,2.7648449399518738e-05,2.5867092313575426e-05,2.2706318502772024e-05,2.3315491169132133e-05,2.4460787120499648e-05,2.550731021453926e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.957368966788915e-05,,,,,,,,,,,,,,,2.614338588782821e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상구미시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.396767830018625e-05,3.0714096899040825e-05,,3.3526467185698226e-05,,0.999,6.032368565839785e-05,7.129633572869744e-05,,,2.7641987389255406e-05,,,,,4.084723361411218e-05,6.481197625853124e-05,2.452636370029302e-05,,,,,2.664669325139343e-05,2.4532565608994172e-05,,,,3.6379904419158236e-05,,2.2780269107123943e-05,,2.3558880047713973e-05,2.0395629416538817e-05,0.000101140034156011,,,,,,2.34073356362395e-05,,,,,,4.0885232118521404e-05,3.832506747892556e-05,3.8382980992356086e-05,4.4674391481373956e-05,4.476005257411653e-05,4.12789741341498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3713445998079974e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.162957499237536e-05,,,,,2.930738906348886e-05,,2.0545754789227614e-05,,,,,,,,,,
경상군위군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4118664546341845e-05,2.2936218806538025e-05,2.6095378212547452e-05,,6.760978603337117e-05,0.999,3.8977374122584776e-05,,,3.237124178413932e-05,,2.262541808277311e-05,,,4.016969864973902e-05,3.752087238670038e-05,4.296892534381996e-05,,2.2657280220422543e-05,2.4708913395924293e-05,2.6568287966405455e-05,3.747131197901402e-05,3.5199143412477145e-05,,,,0.00010091734890023533,,,,2.4592143289547617e-05,3.4442416304233734e-05,5.289581834291325e-05,,2.2144731579416665e-05,,,,,,,,,,3.619372526152723e-05,3.868868082125464e-05,3.127199092139174e-05,4.233989465467842e-05,4.071972188549589e-05,4.038630097600203e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3408712120506023e-05,,,,,,,,,,,,
경상김천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8585869727841946e-05,2.3080760517990536e-05,,3.198686036065744e-05,,7.349222525538671e-05,3.584801164338409e-05,0.999,,,3.060825696649389e-05,,,,,5.0421749461664635e-05,5.310192716208259e-05,2.1041302564677713e-05,,,,,,2.355220297319777e-05,,,,2.6700937980675944e-05,,2.0589747234533644e-05,,,,5.035095792250049e-05,,,,,,2.3993500652867808e-05,,,,,,3.001282767286022e-05,2.7347584402062537e-05,3.112083535099656e-05,3.0404876324610136e-05,3.093020958385302e-05,2.883047387019207e-05,2.2864102557685e-05,2.4575883744683313e-05,2.1880387458201906e-05,2.1109201707924744e-05,2.3331454006160897e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.540697687602492e-05,,,,,,,,,,,,,,,,,,,2.098251158256288e-05,,,,,,,,,2.6683514985541202e-05,,,,2.9534007814522916e-05,,,,,5.128921330939231e-05,,2.9466613432367313e-05,,,,,,,2.0875014896403656e-05,,,
경상김해시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.559512653155431e-05,,1.0547302972712457e-05,,,1.211829786813178e-05,,,,0.999,,,2.1480010762047453e-05,,,,,,,3.9910793707626725e-05,,,,,,,,1.2320388145383517e-05,,1.002195475882535e-05,1.4188757781515705e-05,3.095475436638543e-05,1.4672094197968996e-05,,,1.2138664360148136e-05,,,1.617648800268407e-05,,9.44080050230543e-06,,,,,,9.613387077758822e-06,9.66843550962362e-06,9.655271068129943e-06,,,,,,,,,8.4123885209845e-05,3.863310901645482e-05,2.3712016526491367e-05,3.489689702908995e-05,3.923278725431618e-05,4.002176846736706e-05,4.310192648760021e-05,7.285080606156099e-05,5.6997333492448294e-05,4.509425438034462e-05,3.756588575209438e-05,3.196861282663838e-05,3.910771181053746e-05,3.202705664924299e-05,3.796648730574977e-05,2.750401945699663e-05,,,,,,,,,,,,,,,,,,,,,,,,,,1.3407012625242134e-05,1.2553344575564547e-05,1.2262184385898316e-05,1.5573973657803296e-05,1.2896399415912596e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경상남해군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.918912413565901e-05,,,,,6.220276046079499e-05,,,,,0.999,,,,0.00010790577548780742,4.0647118999302625e-05,,,,,,,,,,,,4.114732045277303e-05,,6.0990626233782574e-05,,,,,,5.290708538128429e-05,,9.140301078375688e-05,3.882738593867707e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.286528915787446e-05,3.546735540517614e-05,0.000122952563497036,4.636389998167789e-05,,,,,,,,,3.50558874760748e-05,,,6.694852194937346e-05,,0.00011512627465894994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
