행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
부산광역시,강서구,2010,66835.98779851205,16.296889630266108,17.131525085751008,641.4718062599695,477.54538145236717,471.46630959722694,150.98237488839317,9420,56514.71035838946,부산광역시 강서구
부산광역시,연제구,2010,213483.66809098297,15.252168131410398,16.096865960374917,1642.0273368053745,1089.7492628564205,1238.664454881193,424.25377175886405,37948,175363.60955477288,부산광역시 연제구
부산광역시,수영구,2010,179684.41446932178,22.06088529112905,10.209065841169563,1278.2077446881158,1006.8737950472253,962.9626032187675,371.29394863378025,29548,149798.48794631744,부산광역시 수영구
부산광역시,사상구,2010,257377.38804415058,29.927561812359787,20.989346622884415,2179.9390543249015,1332.6847701683187,1686.1197046408208,611.8984594193331,48525,208938.4900989708,부산광역시 사상구
부산광역시,기장군,2010,105567.80502920633,19.200325212921356,16.120093683588927,1096.1396581803122,638.9783416894338,762.5841845307457,264.6563940996406,18728,86242.85362121182,부산광역시 기장군
대구광역시,중구,2010,83754.68546044407,13.678289607637971,10.42555786447495,575.7522298806805,562.9832526921425,474.6628628592017,209.41938121920177,11165,71138.78218924499,대구광역시 중구
대구광역시,서구,2010,226902.77423295157,18.598034189793903,17.270674153405082,1331.3451808548548,1343.547950751747,1242.6487934258234,621.7018596608458,40098,186101.7550869589,대구광역시 서구
대구광역시,북구,2010,448236.9921834124,67.21268954130166,37.6714057335698,4230.306972012904,1925.6603148186302,2458.326928399428,901.0355136494669,100292,348955.50005802524,대구광역시 북구
대구광역시,수성구,2010,457519.3315070971,42.85214081579099,32.80779018808648,2782.6464247272597,1915.5558104110153,1759.8819492516343,705.1795612693782,114551,344285.9747203965,대구광역시 수성구
대구광역시,달서구,2010,599597.2485915963,73.17105845994791,50.42958739089771,5333.134326753727,2376.0861487512093,3323.3786694953305,1103.6052014133534,139373,462036.85116878414,대구광역시 달서구
대구광역시,달성군,2010,180585.2782169422,36.026719732577156,25.01802634971235,2099.7702131987944,973.4165762395477,1130.0239766987763,388.86544265719175,37245,142949.1050844973,대구광역시 달성군
인천광역시,중구,2010,97180.45114603626,13.528800180642952,12.22132797416911,937.6681625655978,591.0235207338577,685.4517395893183,326.2121734620512,15436,80796.0431244648,인천광역시 중구
인천광역시,동구,2010,84416.92667468241,11.591802515863721,8.327866011154226,798.549828026547,510.57449678289794,550.8007397705535,191.0001199717803,13286,70102.6414666328,인천광역시 동구
인천광역시,연수구,2010,280840.18341252866,33.26002250560593,20.137960627823546,2334.672977809432,1036.4537509478184,1531.5085951646613,616.0641470808529,68263,212482.68719361807,인천광역시 연수구
인천광역시,남동구,2010,471847.9377549061,67.58824903169467,32.909495347894556,4636.089915485432,1869.774352485859,3079.294764835366,1280.5248901830762,99365,372867.52355773514,인천광역시 남동구
인천광역시,부평구,2010,564182.6217686648,68.59710230533977,41.73540632638921,5301.090262730186,2371.03980764834,3527.5795020794103,1475.146786450979,118245,446667.26744606317,인천광역시 부평구
인천광역시,계양구,2010,349476.3579157292,39.263110122986,26.095238340211214,3409.4980877930357,1242.093230561584,2220.76534265535,927.5450676675913,80106,269239.1654930444,인천광역시 계양구
인천광역시,서구,2010,407490.3535778881,69.5345163518393,34.86581243288312,4035.606647419032,1514.0528367509348,2541.169813755171,1074.2146046035477,94084,313761.2575926463,인천광역시 서구
인천광역시,강화군,2010,75383.00793327557,26.233488286928765,22.539095937269984,436.0011389976621,742.104252336829,352.87404356662734,136.63553223377548,9950,63489.97321731496,인천광역시 강화군
인천광역시,옹진군,2010,25196.19568164635,11.627892416508415,6.38660499166773,214.22491455938234,173.1537669669244,162.9001790865652,61.55604851713283,2371,21467.690877951038,인천광역시 옹진군
광주광역시,동구,2010,107667.81026361669,15.638365599349916,11.32442997833433,689.9620753259841,728.0068274400588,559.2362239890815,253.89038418289184,17967,88831.22744462526,광주광역시 동구
광주광역시,서구,2010,301805.1052573378,51.77170528671836,26.95537873645759,2701.2914902699536,1252.6425179920732,1743.0363580290407,627.0277597023228,73185,229045.90543052717,광주광역시 서구
광주광역시,남구,2010,217077.11243874877,36.076414338354546,21.05397344240794,1730.606809527254,1165.7415139018235,1153.1021434968322,415.4313020155548,48288,168721.86305081806,광주광역시 남구
광주광역시,북구,2010,461354.0493451831,80.0646347164694,44.51943421097371,4264.901143393149,2013.8503051226635,2569.012549237802,954.6973954948522,107857,354786.9793770417,광주광역시 북구
광주광역시,광산구,2010,359709.1895326469,63.426873666588726,40.617773816006164,4509.34972990573,1352.3771006956545,2494.871533905633,736.9705402718548,94013,266758.9076359206,광주광역시 광산구
대전광역시,동구,2010,249044.80610387176,38.074214688242826,23.047644029256123,2314.1152641820304,1380.1134785878787,1628.7742125102416,611.9483743994597,45875,202951.28731851414,대전광역시 동구
대전광역시,중구,2010,265931.6516533832,39.09534422383688,26.96400467567095,2285.9506794586405,1393.1245938333352,1597.4504679405848,635.8995187908862,52699,213099.46674585206,대전광역시 중구
대전광역시,서구,2010,494535.63944612106,71.39092314668561,35.79265221787454,4555.708483883521,1735.4932239364537,3048.925878897672,951.8749793658773,117219,378606.25376186933,대전광역시 서구
대전광역시,유성구,2010,282460.928342618,53.90784386972962,31.924764512250785,3195.699921936289,920.361832534174,1830.331958202549,466.2008990933662,67011,215356.85935824303,대전광역시 유성구
대전광역시,대덕구,2010,209677.5550226265,34.30380648345698,20.177292660646383,1941.5662016865062,877.4380960409411,1230.4472185189322,518.7114244536997,46715,162519.35803741257,대전광역시 대덕구
울산광역시,중구,2010,233158.66988258873,29.189313250226103,20.092606227740884,1871.4174450074534,984.36473157103,1479.5858797026337,578.3485256292435,50836,182193.4317525122,울산광역시 중구
울산광역시,남구,2010,341350.4235946695,44.74920362906846,29.823838219402376,3126.6059906549335,1150.4712939865324,2216.9085615805825,771.1526987967814,80134,261903.51583466632,울산광역시 남구
울산광역시,동구,2010,172269.69875480566,23.310842810738727,16.179059468854028,1987.7032054114425,614.4108225922938,1418.8909184398785,382.77659461781025,35222,136619.58305459796,울산광역시 동구
울산광역시,북구,2010,178958.5206215156,32.06143533372426,19.092149747542585,2284.5149469086964,576.2890947865216,1243.3987806489672,378.4174737409274,44216,134510.3632993473,울산광역시 북구
울산광역시,울주군,2010,201724.9270704517,51.65038712151333,32.795801806024,2165.236106242446,1005.5104591645394,1305.9279641012383,489.22938657308646,43452,158071.1234554973,울산광역시 울주군
경기도,수원시,2010,1064103.5820277918,164.5970098867574,86.81677371371518,11111.271146565117,3991.364182945253,7536.563101624908,2446.0477765641554,243921,823450.0097846114,경기도 수원시
경기도,성남시,2010,968711.5422335507,113.51548665710949,65.2021306400678,9619.11734378482,3576.2872263763165,7119.117133768396,2151.41741429356,198116,773010.6537275547,경기도 성남시
경기도,의정부시,2010,430752.6494117272,63.54162739827688,30.913658416748692,3909.5564557592593,1924.645951128996,2560.855061188766,1208.500380911493,90338,340787.9847350073,경기도 의정부시
경기도,안양시,2010,617066.6865912435,81.23890458926559,39.73807975773668,5822.692387868629,2136.0829134829974,3984.1306461931194,1230.4401229850248,133819,484387.6292721984,경기도 안양시
경기도,부천시,2010,865533.8294605,112.61232474559365,61.30393343319834,8432.413691862881,3145.0286917233198,5689.199434820549,2081.0084848800684,182639,684981.7019887422,경기도 부천시
경기도,광명시,2010,345529.8508186073,46.92740881386649,23.07925947649458,3918.3394670772705,1311.9954736177995,2848.9597176240254,673.4128081437225,68038,277227.6937874285,경기도 광명시
경기도,평택시,2010,418418.19448260363,96.43620959153962,49.94536197130896,4385.533600221959,2002.2934930139781,2713.6531696852603,1096.602983414876,89820,328828.06622541643,경기도 평택시
경기도,동두천시,2010,99400.43732609697,20.49478190718458,11.373140296207152,1021.0815943863704,596.8366680802146,659.0439455509605,321.17023814288325,18157,80472.6499333806,경기도 동두천시
경기도,안산시,2010,708671.8026299002,93.13383649921364,53.524601454974835,6862.103599131196,2409.218384391709,4723.865573336351,2102.581029866036,169380,541038.190169881,경기도 안산시
경기도,고양시,2010,938547.7174529684,145.89853023439056,75.99904346393299,8183.382973741155,3643.4845050503823,5309.015605623992,1989.681450013218,219030,722474.0303392049,경기도 고양시
경기도,과천시,2010,79842.88207755216,7.827015474509616,4.510212346470696,652.4479873678924,265.8378011852306,421.9812612961333,99.91332535826567,16882,61545.09910459171,경기도 과천시
경기도,구리시,2010,200809.597578181,33.14084971169038,15.211773486478808,1994.9411429902357,790.4966986026794,1296.251714270301,506.35209541877873,42489,157617.42866065228,경기도 구리시
경기도,남양주시,2010,560287.4874750815,88.94468796132887,52.413867435971525,5772.023830655166,2385.7148043649836,3205.227926183924,1354.033597376647,118470,442805.7417976111,경기도 남양주시
경기도,오산시,2010,190278.21949019702,36.21809654716621,20.712658245468443,2697.475508287666,596.8748909233318,1739.5309784313235,523.3957088687453,37843,150693.47307414317,경기도 오산시
경기도,시흥시,2010,403864.9050120194,57.7901537740962,35.84746642172288,4493.47627975024,1428.1280111009473,2956.701818692249,1178.8770273969037,93970,310144.98553988273,경기도 시흥시
경기도,군포시,2010,290700.8665741624,43.14995529906915,25.096338191475887,3505.734553039653,952.1046803520492,2192.8512846528615,554.2239082530059,60693,229482.77956500792,경기도 군포시
경기도,의왕시,2010,153952.7957260171,20.74855883560361,11.456222591656905,1517.2286851241015,579.4145421232232,981.4132548955894,311.84768815151585,30830,121813.75879930529,경기도 의왕시
경기도,하남시,2010,155877.71692461995,22.395281361907763,13.26730637007246,1458.7589298759794,702.823492209981,981.681352733692,342.52703029254553,27382,127453.32630904508,경기도 하남시
경기도,용인시,2010,867134.0528155096,141.4229934725546,90.88478897419502,9618.052584971629,2845.2180345292545,5463.374421053524,1623.884321182679,191613,677625.6301511804,경기도 용인시
경기도,파주시,2010,357013.74086940713,79.43443051888431,53.537529604875296,3785.336394468774,1757.8051277265658,2221.6990954039516,818.9887379988866,71543,285213.4680390521,경기도 파주시
경기도,이천시,2010,206941.74401756836,49.42928474649475,31.315445448027628,2356.503758709794,1031.0455033690357,1483.6204328190076,523.0720252398567,43007,163030.5013387432,경기도 이천시
경기도,안성시,2010,182490.08359802968,46.65124259161779,34.277934556075714,1898.1731971353236,1060.668901474694,1282.9378375716526,423.67879073134594,34198,147218.03523312663,경기도 안성시
경기도,김포시,2010,242044.7918252369,51.99633139075794,30.996661639660612,2186.8039258185813,1035.5600834260856,1448.7702425943464,561.4260561701249,50645,190708.54570212233,경기도 김포시
경기도,화성시,2010,504710.35029861855,108.07059907862632,67.34030817260368,8134.146642940501,1805.9133303179067,3929.7513648292843,1126.107776529917,102533,402212.7753699284,경기도 화성시
경기도,광주시,2010,253753.75601533402,35.324326235099235,24.150134217966837,2575.0499357824483,1149.674637979541,1659.0450019815762,682.2970899224646,48825,204152.71244258148,경기도 광주시
경기도,양주시,2010,200567.34874502302,41.09581360814839,29.95199883987302,2016.1473414084785,973.8012864643175,1207.2841152573048,573.8083155201571,39775,160076.2624497974,경기도 양주시
경기도,포천시,2010,160381.33272739916,41.92731479281725,31.844544101830277,1285.4163155967585,1045.473848236084,996.0142011450064,519.8297589492881,31501,128511.39407290045,경기도 포천시
경기도,연천군,2010,46241.74222481603,16.191862050763287,13.12840484420262,377.461814029975,419.459309167985,277.8311635269811,104.97490125248653,7572,38439.81079019113,경기도 연천군
경기도,가평군,2010,62181.19106075232,18.445069428330367,13.461504667229148,445.73160265266677,589.1183132844596,350.617086330552,144.31532438561294,9620,51839.014980407585,경기도 가평군
경기도,양평군,2010,101873.06855456665,28.610491379599797,21.28856888315529,679.7888326666183,770.1757243770174,578.7146830324789,238.43062122221522,15760,84815.78884652842,경기도 양평군
강원특별자치도,춘천시,2010,265585.2625364831,38.6113939787727,38.5608135764851,2238.218138310648,1597.1311372707253,1519.7267371616213,566.8140559454612,55940,210590.75494833637,강원특별자치도 춘천시
강원특별자치도,원주시,2010,309269.52,60.08,45.4,2885.8199999999997,1666.3600000000001,1821.9199999999998,757.46,68148,242339.9,강원특별자치도 원주시
강원특별자치도,강릉시,2010,218503.0,40.0,35.0,1641.0,1413.0,1071.0,487.0,43102,175401.0,강원특별자치도 강릉시
강원특별자치도,동해시,2010,94772.2,22.939999999999998,14.12,761.22,659.5799999999999,523.62,231.54000000000002,19184,75702.0,강원특별자치도 동해시
강원특별자치도,태백시,2010,50864.0,15.0,13.0,475.0,395.0,309.0,119.0,8730,42134.0,강원특별자치도 태백시
강원특별자치도,속초시,2010,83192.03862018617,12.039920705024805,12.040000000000001,689.5438096920595,563.3445233468364,438.05277709075693,257.3,17637,65817.30822901116,강원특별자치도 속초시
강원특별자치도,삼척시,2010,72509.8,20.060000000000002,19.880000000000003,483.78000000000003,591.4200000000001,361.38,161.46,13494,58902.0,강원특별자치도 삼척시
강원특별자치도,홍천군,2010,71619.2779028728,26.99809633165385,26.028175651168272,507.5616782492118,641.5240233875481,356.43339457261555,149.74176799404813,12117,59116.79163573985,강원특별자치도 홍천군
강원특별자치도,횡성군,2010,47607.55337607324,15.63457603524109,16.432103550141818,312.6378693598514,426.75827780250216,221.41221285820012,102.29323594193181,7229,39630.54367517343,강원특별자치도 횡성군
강원특별자치도,영월군,2010,40861.752528312514,18.084511234035208,13.10055564328106,237.19396491068346,429.0527867536001,174.00190903451193,103.98613776139251,6463,34303.95591496939,강원특별자치도 영월군
강원특별자치도,평창군,2010,43563.7722221999,20.949517589655013,19.898070358620053,274.5216684068905,397.1526732862144,197.30803029998617,100.99241205172494,7009,36569.661057086036,강원특별자치도 평창군
강원특별자치도,정선군,2010,41066.95585813843,19.01239426886946,16.995586627362073,270.69351976417244,380.6160573113054,256.540750330202,98.07840382075369,6046,35006.72010120419,강원특별자치도 정선군
강원특별자치도,철원군,2010,49808.9661700026,17.199029092271545,17.08005972127536,469.6249278792249,350.7103949979435,268.2117242333241,100.59288967220134,9201,40438.96358735006,강원특별자치도 철원군
강원특별자치도,화천군,2010,26774.210803925835,14.207610963470795,13.227610963470797,262.77938983958694,210.82038341239993,167.8155733883082,67.92642067848455,3981,22277.003884090307,강원특별자치도 화천군
강원특별자치도,양구군,2010,21983.218078192684,10.140041507216289,10.072008301443258,207.47718710638586,169.25246488082243,156.6084482779359,47.41606641154606,4070,17896.205086433987,강원특별자치도 양구군
강원특별자치도,인제군,2010,31642.02,18.82,13.919999999999998,382.38,251.3,206.96,70.52,5546,26125.539999999997,강원특별자치도 인제군
강원특별자치도,고성군,2010,31195.8,11.02,13.959999999999999,180.6,311.26,181.35999999999999,79.7,4765,26173.36,강원특별자치도 고성군
강원특별자치도,양양군,2010,29056.460000000003,15.92,13.959999999999999,192.36,278.9200000000001,133.34,79.70000000000002,4362,24428.960000000003,강원특별자치도 양양군
충청북도,청주시,2010,646761.8367090478,95.72660988305732,58.2370916429722,6848.143220642665,2598.1969017310967,3965.8912325593183,1384.2590955387982,151613,497335.3737531607,충청북도 청주시
충청북도,충주시,2010,206018.75226206367,47.5342891710566,37.63541115328426,1701.0435817564253,1356.1965833535778,1106.9721962155386,513.8315209398207,42402,164155.09239847082,충청북도 충주시
충청북도,제천시,2010,136252.5536175643,34.80706058767759,23.912371286566817,1053.7542191548587,1011.0157241428243,686.0587950502369,347.2264110893204,27027,109436.78165012032,충청북도 제천시
충청북도,보은군,2010,41655.38291573018,17.868189147384026,15.442814295839808,254.6713716382471,452.93144146044335,194.74936511094427,74.60078413532676,5190,34893.84279703591,충청북도 보은군
충청북도,옥천군,2010,57249.966647101486,20.325654618562748,13.189375978336958,386.97928095825,523.1258500872659,293.9197806894777,119.08102682001794,8840,47673.13633731594,충청북도 옥천군
충청북도,영동군,2010,50790.46246199749,18.04545019813448,15.041728202665238,345.21381666835305,565.627099423207,222.07475870807858,95.66292587051456,8122,42615.6428839056,충청북도 영동군
충청북도,진천군,2010,65948.4709846748,17.60354138625315,15.349227520637791,671.7267605261699,486.3413352516354,476.75710955101056,180.36969181064458,11716,53354.08679907763,충청북도 진천군
충청북도,괴산군,2010,38162.596061145865,16.169791049917727,15.097392509637537,194.0978780311049,478.3117093195417,178.79773031486732,86.46752847372925,4783,33070.152774215465,충청북도 괴산군
충청북도,음성군,2010,90892.09916218951,24.9168710495798,20.93095387119016,837.9282307419177,744.403201118458,575.7416673392077,225.51503967467875,16670,74247.73179989024,충청북도 음성군
충청북도,단양군,2010,33112.675876894886,14.261241348301965,11.154678040390232,185.3862491395961,340.2101162347378,160.09411063745424,67.19658311465687,4913,27936.919047702293,충청북도 단양군
충청북도,증평군,2010,36535.14746611506,5.598871191455381,4.427696596969552,434.96751223423684,237.11285038036905,254.04488895822294,85.69001995163318,6532,29340.6165010663,충청북도 증평군
충청남도,천안시,2010,550987.0688028812,100.96427176739627,68.32599193390557,6306.704296741067,2233.150832018052,4128.795254928778,1355.6003861845581,124901,427683.6826437742,충청남도 천안시
충청남도,공주시,2010,126283.45240228072,38.934760790267305,31.839884212068604,896.9480134503043,1089.4357918070646,620.634425503573,267.54398852268235,23194,102704.89164045124,충청남도 공주시
충청남도,보령시,2010,106430.51120906831,34.75139094544831,28.810392487412408,802.3709367282893,859.257761511328,610.498262125514,248.3866535744124,19230,87383.01695385514,충청남도 보령시
충청남도,아산시,2010,267351.86594326736,49.56624028361685,42.159741936323684,3833.9562940533838,1316.9841540878758,2246.7040707586075,634.0032392406781,52782,214006.47574106633,충청남도 아산시
충청남도,서산시,2010,158692.03224975558,40.7207036969326,28.847135797955072,1690.1710614936637,989.7730737558323,1024.447993686096,383.6021110907978,32929,126186.87547906715,충청남도 서산시
충청남도,논산시,2010,127820.64717422894,35.057202344476416,35.82624069971191,937.0458280589982,1119.7418828009897,645.077783462089,302.64791575042284,22801,104857.53184450741,충청남도 논산시
충청남도,계룡시,2010,46882.54281225739,9.66869493980822,5.463047554347869,465.0224492670215,157.15307448374605,200.5372069264255,76.47627087705888,11413,34701.39017694802,충청남도 계룡시
충청남도,금산군,2010,56868.259345337254,18.984852326821713,15.96115004761779,517.0888750787612,600.1230792435605,330.91700864629587,127.76336525969106,8610,48182.99864122522,충청남도 금산군
충청남도,부여군,2010,75221.98759620314,27.958181614465605,24.961091665587574,427.77576862895427,831.3232788512931,369.03374406961115,161.40460150105793,12298,62862.23505198356,충청남도 부여군
충청남도,서천군,2010,63090.51329475289,20.672827883451703,18.53356191860772,374.8343537234378,695.1561985991834,270.239241633922,109.73583841087418,9212,53219.00489309685,충청남도 서천군
충청남도,청양군,2010,33796.89468435865,14.363497531126326,13.271712280826645,209.9170716775939,448.99970511353894,159.73784108909442,60.99096235685964,4797,28760.44306377243,충청남도 청양군
충청남도,홍성군,2010,88130.14465107414,30.94716803630782,23.976924593322117,613.657080406022,821.0999845629995,444.43774644125665,180.52626289369823,15888,72231.0204454988,충청남도 홍성군
충청남도,예산군,2010,89584.45700856601,29.3357250629336,24.226687859156975,586.3367663630609,894.2030330516673,455.62896695839015,199.31446949873188,14335,74641.74071107343,충청남도 예산군
충청남도,태안군,2010,65191.420000000006,25.32,20.180000000000003,429.24000000000007,549.1400000000001,332.40000000000003,166.52,9606,55118.96000000001,충청남도 태안군
전라북도,전주시,2010,630749.8786538464,110.48543349831904,66.27819431778043,5667.21379748079,2877.4491338079624,3562.1595041507862,1142.4790402809308,151005,482389.34889219765,전라북도 전주시
전라북도,군산시,2010,269681.84903624636,57.66487733045535,52.59768781942264,2534.046880938659,1736.376776065423,1832.0284540891046,634.8077502494501,54777,215516.4441013447,전라북도 군산시
전라북도,익산시,2010,305550.3214009107,86.28365442263107,60.59833362775,2617.4733064094967,1896.6517539247277,1717.2543224358803,701.9407320910649,66259,239694.84747584187,전라북도 익산시
전라북도,정읍시,2010,120811.70347317256,44.590109959310794,35.71274487205652,902.3101650859593,1155.83587577947,578.2484479477307,279.21100985108444,23035,98040.29216418973,전라북도 정읍시
전라북도,남원시,2010,86601.35916985293,28.65253611543254,26.681864717934562,671.5083900526264,800.8498711926974,396.808583594348,158.7375995122527,16630,70218.4050619311,전라북도 남원시
전라북도,김제시,2010,97358.42882654032,40.39209008531091,36.1668289321612,710.6285667374215,949.3018157037139,500.68833483079,236.72770424472702,15014,81594.88424725512,전라북도 김제시
전라북도,완주군,2010,91899.20893351342,33.00919629886252,29.47625145371821,1049.7339261733987,784.610747117495,621.0136749914119,206.96621544714125,14319,75911.70260904597,전라북도 완주군
전라북도,진안군,2010,29995.57540935683,13.424939768174257,13.24078701235522,346.1175265685994,348.3729662679547,173.1409439317388,71.23895136110617,3681,25742.373688882595,전라북도 진안군
전라북도,무주군,2010,26146.033273390698,10.171461086437452,10.111461086437451,186.20276795367883,271.4125991117482,132.06925842168204,51.26675476599839,3766,22287.320263209218,전라북도 무주군
전라북도,장수군,2010,23788.718063684308,9.153492036759474,8.165580834835351,189.549185768583,304.2931038500868,145.4008698176129,37.82417600905929,3372,20344.295440373528,전라북도 장수군
전라북도,임실군,2010,32855.04714835662,15.377284661162381,15.214755816342208,267.2283929728727,360.8435139866724,155.36128621652531,43.61666785609669,4150,28168.587385139395,전라북도 임실군
